material_id,formula,elements,density,band_gap,energy_above_hull,formation_energy_per_atom,is_stable
mp-780190,Li2Cr3(NiO6)2,"Cr,Li,Ni,O",3.059028571407715,2.4448999999999996,0.004565447324560878,-1.7356143860087725,False
mp-780300,Li2VP4(H2O3)6,"H,Li,O,P,V",2.1351630934543606,2.6006,0.029240368123117477,-1.976670450817246,False
mp-780329,Li2MnV(P2O7)2,"Li,Mn,O,P,V",2.889464151815168,0.4272999999999998,0.012443369772713098,-2.6519107767349595,False
mp-780483,Li2MnFe(BO3)2,"B,Fe,Li,Mn,O",3.230864799630649,2.6393999999999997,0.004462107986106467,-2.4190880082998083,False
mp-780497,Li2MnFe(BO3)2,"B,Fe,Li,Mn,O",3.2300228183800725,2.6795999999999998,0.005068201874995459,-2.4184819144109193,False
mp-780499,Li2MnFe(BO3)2,"B,Fe,Li,Mn,O",3.195337562438958,3.0423999999999998,0.005813250624996158,-2.417736865660918,False
mp-780583,Li2MnFe(BO3)2,"B,Fe,Li,Mn,O",3.197612584008719,3.0729999999999995,0.0054885510416626815,-2.418061565244251,False
mp-780594,Li2Fe(SO4)2,"Fe,Li,O,S",2.872042018563046,4.5495,0.0075716631730724515,-2.0945472244551278,False
mp-780666,Li2MnSiO4,"Li,Mn,O,Si",3.01035441991096,2.8823999999999996,0.010774959999999112,-2.6793094540122127,False
mp-780694,Li2Mn(PO3)4,"Li,Mn,O,P",2.482998018350667,4.1741,0.018875927850888985,-2.633050490035218,False
mp-780709,Li2MnSiO4,"Li,Mn,O,Si",2.964279622438125,2.9646999999999997,0.009583912187499877,-2.680500501824712,False
mp-780736,Li2VP2HO8,"H,Li,O,P,V",2.6907232185678462,2.3775,0.041074399124569005,-2.5451132571215984,False
mp-780778,Li2Mn7(P2O7)4,"Li,Mn,O,P",3.361136327339852,3.2243000000000004,0.01460246344445082,-2.5909124100961494,False
mp-780897,Li2Mn2P4H6O17,"H,Li,Mn,O,P",2.8213805388691826,0.8574,0.02526637029571166,-2.18936479285807,False
mp-782667,Li2MnSiO4,"Li,Mn,O,Si",2.977137877173657,2.7851000000000004,0.04483579999999954,-2.6452486140122122,False
mp-783909,Li2MnSiO4,"Li,Mn,O,Si",2.9647715807046517,2.8790999999999998,0.008895123749999456,-2.6811892902622123,False
mp-831190,Li2V2P2(H4O5)3,"H,Li,O,P,V",2.442276261329992,2.33,0.036825581439401844,-1.903390251392497,False
mp-831245,Li2MnSiO4,"Li,Mn,O,Si",2.9941875958876105,1.9572000000000003,0.005338674999999071,-2.6847457390122127,False
mp-831264,Li2VPO4F,"F,Li,O,P,V",3.082136622511957,1.2128000000000005,0.035066913292180146,-2.7273575798677245,False
mp-849240,Li2Fe3P4(HO4)4,"Fe,H,Li,O,P",2.8808206203365065,3.9236999999999997,0.021336940862074272,-2.2187670086288986,False
mp-849317,Li2V2(PO4)3,"Li,O,P,V",2.9227259114687367,1.1137,0.0015366469956212825,-2.6957382420050124,False
mp-849334,Li2Fe2(PO4)3,"Fe,Li,O,P",2.9266404846805356,0.0,0.022587444013153934,-2.4020891327944867,False
mp-849336,Li2V3P4(HO4)4,"H,Li,O,P,V",2.7607896641550487,2.3911999999999995,0.037139978081890845,-2.343245681215107,False
mp-849420,Li2Mn3CuO8,"Cu,Li,Mn,O",4.275128678609972,0.0,0.041290248190473555,-1.8323071593185563,False
mp-849570,Li2V3SbO8,"Li,O,Sb,V",4.322442690874567,2.0776000000000003,0.003846390892856988,-2.4063894442261917,False
mp-849623,Li2FeP2O7,"Fe,Li,O,P",3.000860413451077,3.9852,0.012548983055553187,-2.5623286504960316,False
mp-849953,Li2Mn3VO8,"Li,Mn,O,V",3.922558895480268,0.5,0.04418871654378087,-2.184148837175698,False
mp-850187,Li2V3CrO8,"Cr,Li,O,V",3.8971798098368806,0.0,0.034542658169646856,-2.4561713283333333,False
mp-850231,Li2TiFe3O8,"Fe,Li,O,Ti",3.9116485756448904,0.0,0.046374116421772804,-2.146936383571428,False
mp-850862,Li2Cr(SO4)2,"Cr,Li,O,S",2.7534811948138938,2.3360999999999996,0.03595240469780503,-2.144749577820513,False
mp-850798,Li2MnSiO4,"Li,Mn,O,Si",2.9266278210807797,2.9571999999999994,0.029228132187499867,-2.660856281824712,False
mp-850881,Li2Mn3(BO3)3,"B,Li,Mn,O",3.1741799648957394,0.7908000000000002,0.045130588823530715,-2.462322988409399,False
mp-850906,Li2Cr2(PO4)3,"Cr,Li,O,P",2.9462419137410794,0.0,0.028676832605271763,-2.567449980294485,False
mp-850927,Li2Co(SO4)2,"Co,Li,O,S",2.984103803190621,3.0926,0.0086382949038466,-2.0388638971474355,False
mp-850939,Li2MnV(P2O7)2,"Li,Mn,O,P,V",2.8591085531326916,0.010100000000000442,0.0,-2.6643541465076876,True
mp-851105,Li2Cu2(SO4)3,"Cu,Li,O,S",3.147537815642662,0.0,0.03929770184210302,-1.7653428908771929,False
mp-859108,Li2Mn2Si2O7,"Li,Mn,O,Si",3.2966986633128634,2.8691000000000004,0.030708327948717695,-2.7008281475022105,False
mp-860461,Li2VCrO4,"Cr,Li,O,V",3.980181337851074,1.319,0.019497639791667076,-2.431703807916666,False
mp-860789,Li2Mn(PO4)2,"Li,Mn,O,P",2.8496663201394137,0.8988,0.04190689433761374,-2.459901432606416,False
mp-860880,Li2Mn4Si4O13,"Li,Mn,O,Si",3.4648819815726433,2.3463999999999996,0.0158130702173942,-2.7445596218865576,False
mp-861061,Li2Si3Ni3O10,"Li,Ni,O,Si",3.7805204831000783,3.7239,0.031880829583338155,-2.43581092925926,False
mp-861527,Li2CrFe(PO4)2,"Cr,Fe,Li,O,P",3.3659519064362393,2.4576,0.019437359288923872,-2.5104806214966,False
mp-861530,Li2Cr2FeSbO8,"Cr,Fe,Li,O,Sb",4.699657253148204,1.9131000000000005,0.008841819345236424,-2.1849296442261905,False
mp-861602,Li2VFe(PO4)2,"Fe,Li,O,P,V",3.392622381202418,2.7365999999999993,0.010759549464289364,-2.5575049086394563,False
mp-861570,Li2FeCo3O8,"Co,Fe,Li,O",4.55299726731199,0.0,0.0010325988332002822,-1.562395027261905,False
mp-861603,Li2SiNiO4,"Li,Ni,O,Si",3.2432325283640533,3.3465999999999996,0.02604504375000083,-2.4406474708333334,False
mp-863081,Li2CrFeO4,"Cr,Fe,Li,O",4.162693225601231,2.0437,0.011449835000000519,-2.1657274637499992,False
mp-867580,Li2Cr5(Si2O7)2,"Cr,Li,O,Si",3.3805361287274347,2.7093,0.0,-2.660144944066666,True
mp-867983,Li2TiCr3O8,"Cr,Li,O,Ti",3.8776840254357294,0.0,0.027816097123016803,-2.5563037682142857,False
mp-878729,Li2Fe3CoO8,"Co,Fe,Li,O",4.1662685558870045,0.0,0.04428430310673548,-1.633041790297619,False
mp-881807,Li2VFeO4,"Fe,Li,O,V",4.057168886381107,0.7824999999999998,0.04717891156249987,-2.1980188189583334,False
mp-887677,Li2CoNi3O8,"Co,Li,Ni,O",4.621913846883618,0.0,0.049112850803573416,-1.2441102820833336,False
mp-1003313,Li2Mn3O6,"Li,Mn,O",4.2644887673419305,0.016499999999999737,0.04418623909090247,-2.0608957682236166,False
mp-1101152,Li2MnCrO4,"Cr,Li,Mn,O",4.083583148065255,0.8481000000000001,0.023791039999999875,-2.2604548686997132,False
mp-1101535,Li2MnP2O7,"Li,Mn,O,P",2.7702127234484397,4.2661999999999995,0.006747169999972158,-2.6644973219902846,False
mp-1101557,Li2Mn(PO4)2,"Li,Mn,O,P",3.0259137691743945,0.6558999999999999,0.040279622414535865,-2.461528704529494,False
mp-1101544,Li2Cr5(PO4)4,"Cr,Li,O,P",3.2230688199256043,2.5833999999999997,0.018507725717590517,-2.4990051164902987,False
mp-1101550,Li2Cr(PO3)5,"Cr,Li,O,P",2.525702263687286,3.3963,0.033132966014495224,-2.6226554089078666,False
mp-1101596,Li2FeP2O7,"Fe,Li,O,P",2.8285468224050234,0.11521251350913086,0.04064343368055301,-2.5342341998710314,False
mp-1101604,Li2CrP2O7,"Cr,Li,O,P",2.78595485310431,3.4997,0.030548145416673833,-2.628985709662698,False
mp-1103771,BaLi2MnV2O8,"Ba,Li,Mn,O,V",3.9419453583773967,2.719707862167564,0.0,-2.6072542206855513,True
mp-1173884,Li2MnCoO4,"Co,Li,Mn,O",4.377631886896118,0.7161,0.03250027531250055,-1.9205420586997128,False
mp-1173929,Li2MnCoO4,"Co,Li,Mn,O",4.688453518167777,0.0,0.02081783156250072,-1.9322245024497127,False
mp-1173893,Li2MnCoO4,"Co,Li,Mn,O",4.370308606509781,0.8718000000000004,0.028806595937500568,-1.9242357380747128,False
mp-1173885,Li2MnCoO4,"Co,Li,Mn,O",4.37349380915098,0.8275000000000001,0.021561105312500217,-1.9314812286997132,False
mp-1173910,Li2MnCoO4,"Co,Li,Mn,O",4.362059780945982,0.8774000000000002,0.021526390312500254,-1.9315159436997131,False
mp-1173949,Li2MnCoO4,"Co,Li,Mn,O",4.258968808196438,0.6658,0.04990090656250068,-1.9031414274497127,False
mp-1177769,Li2VNiO4,"Li,Ni,O,V",4.28581133481566,1.513,0.04517890999999796,-2.141640659583334,False
mp-1177776,Li2VFe(P2O7)2,"Fe,Li,O,P,V",2.902986122515212,1.8972000000000002,0.0009834372727279828,-2.6280285506926404,False
mp-1177781,Li2VFe(P2O7)2,"Fe,Li,O,P,V",2.8833714683635625,2.0322000000000005,0.0,-2.6290119879653684,True
mp-1177800,Li2VCr3O8,"Cr,Li,O,V",3.9168640388501323,1.1642000000000001,0.030650521473214454,-2.387246063690476,False
mp-1177780,Li2VFe(P2O7)2,"Fe,Li,O,P,V",2.9001805259595157,1.8738000000000001,0.0007697879545451869,-2.6282422000108228,False
mp-1177778,Li2VFe(P2O7)2,"Fe,Li,O,P,V",2.8977533854960384,1.8187,0.0007174231818192212,-2.62829456478355,False
mp-1177788,Li2VFeO4,"Fe,Li,O,V",4.033699507442681,1.1006999999999998,0.04570799968749917,-2.199489730833334,False
mp-1177815,Li2V3SnO8,"Li,O,Sn,V",4.2785886722472375,0.030400000000000205,0.04510098892857073,-2.384131312261905,False
mp-1177831,Li2V2(PO4)3,"Li,O,P,V",2.861466771921417,1.0004,0.009806976074569818,-2.687467912926065,False
mp-1177825,Li2V3WO8,"Li,O,V,W",4.980255371153677,0.9502000000000002,0.015570731250003078,-2.409013977083334,False
mp-1177821,Li2V3FeO8,"Fe,Li,O,V",3.993414906435175,1.2827999999999995,0.038172956026786053,-2.3347738133333342,False
mp-1177872,Li2Ni5O9,"Li,Ni,O",4.835584971124876,0.0,0.040655563281250195,-1.1759490894791673,False
mp-1177849,Li2TiCr3O8,"Cr,Li,O,Ti",3.8716112138609025,0.0,0.024481548908731554,-2.5596383164285714,False
mp-1177856,Li2TiV3O8,"Li,O,Ti,V",3.7527470210811713,1.0926999999999998,0.01693517821428081,-2.7136839678571434,False
mp-1177858,Li2TiCoO4,"Co,Li,O,Ti",4.101099778128695,1.5091,0.03780289406249704,-2.5166206950000003,False
mp-1177884,Li2Ti3MnO8,"Li,Mn,O,Ti",3.654502812510726,1.811,0.03529475249999514,-3.055045322828408,False
mp-1177850,Li2TiCoO4,"Co,Li,O,Ti",4.08449653247658,1.471,0.04058939937499684,-2.5138341896875005,False
mp-1177859,Li2SiNiO4,"Li,Ni,O,Si",3.119828134676475,3.5591999999999997,0.03769205250000063,-2.4290004620833336,False
mp-1177860,Li2SiNiO4,"Li,Ni,O,Si",3.2220769867308365,3.5774999999999997,0.023263532187500324,-2.443428982395834,False
mp-1177876,Li2V2P4H6O17,"H,Li,O,P,V",2.6129497121195717,2.1062,0.013746512570304681,-2.293245311862519,False
mp-1177896,Li2MnV(P2O7)2,"Li,Mn,O,P,V",2.8778183481767443,0.5374999999999999,0.012230893787863906,-2.65212325271981,False
mp-1177897,Li2MnFe(BO3)2,"B,Fe,Li,Mn,O",3.2523302377312913,2.7636,0.004497527708328342,-2.4190525885775864,False
mp-1177908,Li2MnPCO7,"C,Li,Mn,O,P",2.697412406480414,1.9916825645398615,0.02872194025462438,-2.328466259936713,False
mp-1177909,Li2MnV(PO4)3,"Li,Mn,O,P,V",2.9019288596302357,0.9035,0.02366713039474,-2.5874074133434877,False
mp-1177891,Li2MnV3O8,"Li,Mn,O,V",3.8112488323833933,1.5143,0.010377854017855626,-2.4360293758641203,False
mp-1177902,Li2MnP2O7,"Li,Mn,O,P",2.833606562657975,4.1338,0.03317222874997228,-2.6380722632402844,False
mp-1177916,Li2MnCr3O8,"Cr,Li,Mn,O",4.000573199014548,0.9677999999999998,0.00663537962301497,-2.247750001578407,False
mp-1177911,Li2Mn3SbO8,"Li,Mn,O,Sb",4.434334117171417,0.6637,0.02713822642857089,-2.08506998360427,False
mp-1177898,Li2MnFeO4,"Fe,Li,Mn,O",4.109976683293441,1.2092999999999998,0.015609126562500464,-2.0367942293247125,False
mp-1177895,Li2MnV(PO4)3,"Li,Mn,O,P,V",2.9068684498467015,1.3347,0.02354377381579198,-2.5875307699224357,False
mp-1177949,Li2Mn2V3O12,"Li,Mn,O,V",2.971365050169437,0.056900000000000006,0.03191203098683548,-2.23030324039625,False
mp-1177925,Li2Mn2(PO4)3,"Li,Mn,O,P",2.991272375854967,0.0,0.01849340501462482,-2.466460257050386,False
mp-1177928,Li2MgCo3O8,"Co,Li,Mg,O",4.108171826463494,1.234,0.014846473189934706,-1.6790077379761894,False
mp-1177947,Li2FePCO7,"C,Fe,Li,O,P",2.732339303149092,1.789107330197019,0.019904720729163827,-2.28341092719246,False
mp-1177922,Li2Mn3VO8,"Li,Mn,O,V",3.9307880178444083,1.0272000000000001,0.038910942615208555,-2.18942661110427,False
mp-1177932,Li2MnV(P2O7)2,"Li,Mn,O,P,V",2.8829367647129263,0.4958,0.01241389636362289,-2.6519402501440505,False
mp-1177950,Li2FeCuO4,"Cu,Fe,Li,O",4.557880953522652,0.16610000000000014,0.009304147187498835,-1.6884549320833333,False
mp-1177959,Li2MnV(PO4)3,"Li,Mn,O,P,V",2.8997336854213005,1.3256999999999999,0.026708873289475576,-2.5843656704487517,False
mp-1177960,Li2MnPCO7,"C,Li,Mn,O,P",2.691965760765704,1.838802242907839,0.025843614837957496,-2.33134458535338,False
mp-1177980,Li2MnV(PO4)3,"Li,Mn,O,P,V",2.9026340691390007,0.9885000000000002,0.014388681973686701,-2.5966858617645405,False
mp-1177993,Li2Mn3SnO8,"Li,Mn,O,Sn",4.440445813599701,0.6745999999999999,0.022858179464292583,-2.082738113068555,False
mp-1177976,Li2FeCo3O8,"Co,Fe,Li,O",4.671136244762591,0.0,0.029941653297485438,-1.5334859727976198,False
mp-1177996,Li2MgCr3(SO4)6,"Cr,Li,Mg,O,S",2.7277304440397523,0.8518000000000003,0.02432689627976181,-2.1176787579629632,False
mp-1177968,Li2FeSnO4,"Fe,Li,O,Sn",4.944059026623165,1.9579,0.020262825625000147,-2.0186321148958335,False
mp-1178000,Li2TiCr3O8,"Cr,Li,O,Ti",3.8645693305143554,0.7439,0.01667957748015958,-2.5674402878571434,False
mp-1177997,Li2Fe3BiO8,"Bi,Fe,Li,O",5.249745681952784,1.142,0.00384116383928923,-1.7455658663690474,False
mp-1178023,Li2CrNiO4,"Cr,Li,Ni,O",4.346877872444178,0.0,0.03495283218750078,-1.961803878333333,False
mp-1178024,Li2Cr2O7,"Cr,Li,O",2.4569424761181846,2.3799,0.035864776484847205,-1.8599088242424244,False
mp-1178040,Li2Cr3(CuO6)2,"Cr,Cu,Li,O",3.0474380004536363,0.2216,0.027128394197368344,-1.6227920007456147,False
mp-1178011,Li2Fe2(SO4)3,"Fe,Li,O,S",2.9229994156525563,4.1795,0.02170364236841138,-2.0033598682456137,False
mp-1178030,Li2Cr3SbO8,"Cr,Li,O,Sb",4.466960397689923,2.6512999999999995,0.004287871428571677,-2.3217805015476185,False
mp-1178037,Li2CoNi3O8,"Co,Li,Ni,O",4.733764803521503,0.0618000000000003,0.002665955089288019,-1.2905571777976195,False
mp-1177998,Li2FeSiO4,"Fe,Li,O,Si",2.9263662876422205,2.9997,0.0221806803125002,-2.5410857533333333,False
mp-1178027,Li2CoNi3O8,"Co,Li,Ni,O",4.570444437995325,0.0,0.03369551383928826,-1.259527619047619,False
mp-1178032,Li2CrCuO4,"Cr,Cu,Li,O",4.559188090032245,0.4601000000000002,0.038141815624999964,-1.8914598164583332,False
mp-1178046,Li2Co(CO3)2,"C,Co,Li,O",2.2823746574214656,2.7568,0.025776833863635495,-1.9574077717424245,False
mp-1178076,Li2MnV3O8,"Li,Mn,O,V",3.8257584369315447,0.9020000000000001,0.03562369080356831,-2.4107835390784067,False
mp-1178047,Li2Cr3WO8,"Cr,Li,O,W",5.114332675208144,2.4218,0.018276930000000746,-2.3356504754761898,False
mp-1178130,Li2CrCo3O8,"Co,Cr,Li,O",4.540797784111614,0.5611000000000002,0.014317999146827631,-1.6934484163690482,False
mp-1178263,Li2CrCo3O8,"Co,Cr,Li,O",4.3391114070491,0.13169999999999993,0.04655481950397,-1.6612115960119058,False
mp-1190132,Li2Ti3O7,"Li,O,Ti",3.4289211797398513,2.9823000000000004,0.015399772916667942,-3.2296051547222215,False
mp-1190625,Li2Ti6O13,"Li,O,Ti",3.2383149049089113,2.8382715321448866,0.019426686547618033,-3.338314180079365,False
mp-1193172,Li2Mn(SO4)2,"Li,Mn,O,S",2.6225503790023725,3.580027306156486,0.0,-2.193901709969054,True
mp-1193501,Li2Fe(SO4)2,"Fe,Li,O,S",2.7041048267047003,4.2848,0.00156541442307212,-2.1005534732051276,False
mp-1194281,Li2Co(SO4)2,"Co,Li,O,S",2.816441674480964,3.2307,0.0,-2.047502192051282,True
mp-1197890,Li2Ti2(PO4)3,"Li,O,P,Ti",2.8316532709696705,0.039300000000000335,0.0023069271616540377,-2.9712381043295752,False
mp-1198048,Li2Cu3(Se2O7)2,"Cu,Li,O,Se",3.998697942832237,0.6886000000000001,0.0,-1.3127603648278987,True
mp-1199961,Li2V2(PO4)3,"Li,O,P,V",2.905393195782202,0.0,0.002731498969304802,-2.694543390031329,False
mp-1202669,Li2CuB4(PbO5)2,"B,Cu,Li,O,Pb",5.05158118372656,1.8681000000000005,0.007473219887216054,-2.336317672280701,False
mp-1203394,Li2MnP2O7,"Li,Mn,O,P",2.9054140281896768,4.3677,0.0,-2.6712444919902842,True
mp-1210796,Li2MnGeO4,"Ge,Li,Mn,O",3.6499419993582585,2.6898999999999997,0.0,-2.2674054683872127,True
mp-1210849,Li2Fe(WO4)2,"Fe,Li,O,W",6.436319437074084,2.9101,0.0010667169230735851,-2.1991465466666673,False
mp-1210913,Li2NiGeO4,"Ge,Li,Ni,O",3.860833732386582,2.9925,0.02016135687499876,-2.025950692708334,False
mp-1210923,Li2FeGeO4,"Fe,Ge,Li,O",3.7352425339841955,2.5008,0.0,-2.1418230889583336,True
mp-1211383,Li2Ni2(MoO4)3,"Li,Mo,Ni,O",4.170685180135938,2.9642999999999997,0.002540668947371927,-1.9384175927192981,False
mp-1213707,Cs3Li2Fe(MoO4)4,"Cs,Fe,Li,Mo,O",3.742790503296391,2.9686,0.01662848480770851,-2.135014098485853,False
mp-1222642,Li2Ti3ZnO8,"Li,O,Ti,Zn",3.8651195685343946,2.3639,0.036173144821428416,-3.0194907690476183,False
mp-1222675,Li2VPO4F,"F,Li,O,P,V",3.017707168063927,3.1584,0.03519420023662345,-2.7272302929232817,False
mp-1222649,Li2MgTi3O8,"Li,Mg,O,Ti",3.407338307660123,2.3786,0.03839444589285712,-3.1983205215476187,False
mp-1222689,Li2Ti2MnNiO8,"Li,Mn,Ni,O,Ti",3.928608055922088,1.5606999999999998,0.027664237619045018,-2.594817127947455,False
mp-1222715,Li2Ti2AsPO10,"As,Li,O,P,Ti",3.3672880966374064,3.1349,0.0034305754687364853,-2.799276135654762,False
mp-1222732,Li2TiMn2NiO8,"Li,Mn,Ni,O,Ti",4.065316246703305,1.2839,0.02573902220237656,-2.260828330418719,False
mp-1222757,Li2MgTi9O20,"Li,Mg,O,Ti",3.530794061695674,2.7058,0.0039448421093748465,-3.385399147864584,False
mp-1222767,Li2AlCoO4,"Al,Co,Li,O",3.9196953063407727,2.3442999999999996,0.03410739593749934,-2.3871942070833336,False
mp-1222778,Li2Ti(IO3)6,"I,Li,O,Ti",4.521532191921863,2.7776000000000005,0.0,-1.31082131962963,True
mp-1222845,Li2Ti4Ni(PO5)4,"Li,Ni,O,P,Ti",3.321380946911396,2.9379,0.009828844354835553,-2.957115782857144,False
mp-1222836,Li2Cr2FeSbO8,"Cr,Fe,Li,O,Sb",4.693145527161308,1.891,0.006553944523807864,-2.187217519047619,False
mp-1222854,Li2Ti4Co(PO5)4,"Co,Li,O,P,Ti",3.3254940177889294,2.3821000000000003,0.037765390645160934,-2.9365735351152074,False
mp-1222830,Li2InFe(P2O7)2,"Fe,In,Li,O,P",3.3258253844618895,2.3707,0.0,-2.565649190995672,True
mp-1222873,Li2Al(NiO2)3,"Al,Li,Ni,O",4.919244685568556,0.007899999999999352,0.01994031340278024,-1.9177330313888892,False
mp-1222897,Li2Al2CrSbO8,"Al,Cr,Li,O,Sb",4.369867604371007,2.5534,0.004355117857133273,-2.6871482190476206,False
mp-1222901,Li2AlCr2SbO8,"Al,Cr,Li,O,Sb",4.511823132044261,2.2297999999999996,0.007102175892856444,-2.5016836790476193,False
mp-1222972,Li2TiFe(PO4)3,"Fe,Li,O,P,Ti",2.9133801887894184,2.3733000000000004,0.0,-2.756518660206767,True
mp-1223017,Li2TiCr(PO4)3,"Cr,Li,O,P,Ti",3.028601766151364,1.7711999999999994,0.0,-2.8408865457330834,True
mp-1223182,Li2Fe2(MoO4)3,"Fe,Li,Mo,O",3.9716526937693137,2.5049,0.0058917942105267684,-2.020776766403509,False
mp-1223290,Li2CaV12O32,"Ca,Li,O,V",3.2451998234222654,1.794419825412083,0.011609791702118955,-2.385639337375887,False
mp-1248621,Li2CoSiO4,"Co,Li,O,Si",3.0450449618733613,3.083,0.04664279046874942,-2.464500772864584,False
mp-1265539,Li2FeSiO4,"Fe,Li,O,Si",3.023115598141513,3.2020999999999997,0.022178255000000036,-2.5410881786458335,False
mp-1272200,Li2NiBiO4,"Bi,Li,Ni,O",6.519218910100971,0.0,0.04468543437499939,-1.663958476145834,False
mp-1273123,Li2TiFeO4,"Fe,Li,O,Ti",3.884032920943246,1.4796999999999998,0.03855254406249564,-2.5682931053124998,False
mp-1273514,Li2MnV3O8,"Li,Mn,O,V",3.801881405062118,1.6437,0.01863765455357047,-2.427769575328406,False
mp-1274020,Li2TiVO4,"Li,O,Ti,V",3.989453853821508,0.0,0.03215752203124911,-2.7420146775000003,False
mp-1274264,Li2TiFeO4,"Fe,Li,O,Ti",3.9147118618524095,1.4748,0.03963650749999559,-2.567209141875,False
mp-1274697,Li2FeNiO4,"Fe,Li,Ni,O",4.443460917650236,0.0,0.01501670822916612,-1.706447315208334,False
mp-1274949,Li2Fe3TeO8,"Fe,Li,O,Te",4.47580982999496,1.3885999999999998,0.02681681214285625,-1.8083038430952374,False
mp-1275037,Li2V3SnO8,"Li,O,Sn,V",4.285148535374387,0.9987999999999997,0.018082041785714154,-2.4111502594047614,False
mp-1275319,Li2MnCrO4,"Cr,Li,Mn,O",4.173043254859016,1.3272999999999997,0.02191283625000029,-2.262333072449713,False
mp-1275006,Li2Ni3SnO8,"Li,Ni,O,Sn",4.927645076474747,0.04139999999999988,0.024942747916668395,-1.4628713251190482,False
mp-1275513,Li2V3CrO8,"Cr,Li,O,V",3.833340089437843,1.0953,0.0037363985267901967,-2.4869775879761895,False
mp-1275582,Li2Mn3NbO8,"Li,Mn,Nb,O",4.1301400093466665,1.2736999999999998,0.03706702964286457,-2.3380738018185556,False
mp-1275616,Li2CrCoO4,"Co,Cr,Li,O",4.280355616844371,1.5583999999999998,0.048755468750000475,-2.0283853433333334,False
mp-1275461,Li2TiCr3O8,"Cr,Li,O,Ti",3.8676662421373025,0.8332999999999997,0.015421386765872569,-2.5686984785714295,False
mp-1275702,Li2MnV3O8,"Li,Mn,O,V",3.806087119944018,1.6033,0.019667841339284564,-2.4267393885426918,False
mp-1275701,Li2Ni3BiO8,"Bi,Li,Ni,O",5.634646615466282,0.4605999999999999,0.004115003392859862,-1.3621290815476195,False
mp-1275808,Li2Mn3SbO8,"Li,Mn,O,Sb",4.432997438531254,0.9483000000000001,0.015388548928570778,-2.09681966110427,False
mp-1275695,Li2Mn3SnO8,"Li,Mn,O,Sn",4.457300807525803,0.8759000000000001,0.018640150357150276,-2.0869561421756972,False
mp-1275836,Li2Cr3SnO8,"Cr,Li,O,Sn",4.425306188859778,1.0992000000000002,0.019677469087309163,-2.26103165797619,False
mp-1275910,Li2VCrO4,"Cr,Li,O,V",4.058941842944428,1.2088,0.03789902187499994,-2.4133024258333338,False
mp-1275810,Li2Fe3TeO8,"Fe,Li,O,Te",4.473744917766344,1.3095999999999997,0.0282454217857131,-1.8068752334523808,False
mp-1276468,Li2TiV2O6,"Li,O,Ti,V",3.7434808252066802,1.3883,0.043070547386355074,-2.7355171695454548,False
mp-1277038,Li2TiFeO4,"Fe,Li,O,Ti",3.9173794333306375,1.4426000000000005,0.04101012999999565,-2.5658355193749998,False
mp-1277613,Li2MgCo3O8,"Co,Li,Mg,O",4.059157702203804,0.8152000000000001,0.022996245332791432,-1.670857965833333,False
mp-1278188,Li2TiFeO4,"Fe,Li,O,Ti",3.908953571836738,1.4547000000000003,0.04223993093749545,-2.5646057184375,False
mp-1278198,Li2TiVO4,"Li,O,Ti,V",3.874900806235755,0.14250000000000007,0.02877902734374871,-2.7453931721875007,False
mp-1277730,Li2V3CrO8,"Cr,Li,O,V",3.83404252481395,1.1214,0.00698124995536098,-2.4837327365476187,False
mp-1277589,Li2TiFe3O8,"Fe,Li,O,Ti",3.904763362410948,0.2077,0.041272521064629863,-2.1520379789285706,False
mp-1278326,Li2TiVO4,"Li,O,Ti,V",4.006090766491664,0.0,0.03221249953124872,-2.7419597000000007,False
mp-1278864,Li2VCrO4,"Cr,Li,O,V",4.05759353212058,1.2108999999999996,0.0378213349999994,-2.4133801127083343,False
mp-1280525,Li2Ni3SnO8,"Li,Ni,O,Sn",4.940337426516586,0.48360000000000003,0.022732917202382907,-1.4650811558333336,False
mp-1280510,Li2Ni3TeO8,"Li,Ni,O,Te",4.941378719568914,0.3014999999999999,0.0,-1.5295413745238093,True
mp-1281672,Li2TiVO4,"Li,O,Ti,V",3.9769020086525058,0.0,0.03422868890624908,-2.7399435106250003,False
mp-1282790,Li2Mn3SnO8,"Li,Mn,O,Sn",4.447009984898021,0.9553000000000003,0.016999218928577697,-2.0885970736042694,False
mp-1282869,Li2Fe3SnO8,"Fe,Li,O,Sn",4.462439776610819,0.22799999999999976,0.022716700005950052,-1.8468088851190478,False
mp-1283290,Li2TiVO4,"Li,O,Ti,V",4.005989468339506,0.0,0.03034100921874927,-2.7438311903125,False
mp-1284679,Li2FeCo3O8,"Co,Fe,Li,O",4.5587160852721285,0.7058,0.0014021199046281296,-1.5620255061904769,False
mp-1285010,Li2TiFeO4,"Fe,Li,O,Ti",3.9023597575765807,1.7526000000000002,0.036703674999995606,-2.570141974375,False
mp-1284814,Li2MnV3O8,"Li,Mn,O,V",3.813872080197072,0.7338999999999998,0.032888165982141615,-2.4135190638998347,False
mp-1285981,Li2TiFeO4,"Fe,Li,O,Ti",3.9127059812016323,1.6326,0.03920451468749597,-2.5676411346874994,False
mp-1288258,Li2TiVO4,"Li,O,Ti,V",3.970659445754778,0.0,0.03899150890624892,-2.7351806906250005,False
mp-1288012,Li2MnCrO4,"Cr,Li,Mn,O",4.182829858054974,0.0,0.03174610062499994,-2.252499808074713,False
